BASE_YM,HNDE_BANKCD,TRAN_TYE_NM,TRAN_AMT
202309,MIQ,지로납부,17274000
202309,XIE,현금지급/현금서비스,6571070000
202309,KYG,현금지급/현금서비스,31825090000
202309,CAZ,지로납부,13824582000
202309,ZDD,지로납부,7020497000
202309,TGT,현금입금,647129000
202309,TGT,현금지급/현금서비스,1797580000
202309,AHN,계좌이체,3488567000
202309,GPM,현금입금,2959063000
202309,MIQ,계좌이체,900695000
202309,HZO,기타,45923000
202309,NXL,계좌이체,3720107000
202309,RII,지로납부,9281698000
202309,XIE,현금입금,1798162000
202309,ZDD,기타,9988000
202309,ZVX,지로납부,11184164000
202309,CVN,기타,78824000
202309,FYT,기타,18435000
202309,SHK,기타,76643000
202309,TGT,계좌이체,1735921000
202309,MIQ,현금지급/현금서비스,845770000
202309,XIE,지로납부,479311000
202309,GPM,지로납부,281573000
202309,CAZ,기타,74666000
202309,EEB,기타,7892000
202309,QDF,기타,12991000
202309,IGI,현금입금,32298000
202309,KFW,계좌이체,49924000
202309,FLX,기타,2458000
202309,GPM,계좌이체,22682512000
202309,JVP,지로납부,129931598000
202309,HZO,지로납부,10659997000
202309,IUR,현금입금,241176700000
202309,FLX,현금지급/현금서비스,9143470000
202309,HZI,기타,1275513000
202309,NXL,현금입금,18115022000
202309,SCD,현금입금,56706758000
202309,BVI,지로납부,119378245000
202309,ZDD,현금입금,5182793000
202309,NXL,현금지급/현금서비스,2044250000
202309,BVI,계좌이체,643229907000
202309,SHK,현금입금,162288531000
202309,CVN,현금입금,95182954000
202309,VEA,현금입금,86607865000
202309,IEK,기타,38239000
202309,CAZ,현금입금,106490783000
202309,FYT,현금지급/현금서비스,124137940000
202309,EEB,현금지급/현금서비스,316038210000
202309,RII,현금지급/현금서비스,65143980000
202309,CVN,계좌이체,493351790000
202309,HZO,계좌이체,164553441000
202309,ZVX,계좌이체,80547123000
202309,CVN,지로납부,95232400000
202309,EEB,계좌이체,494560465000
202309,IEK,현금지급/현금서비스,488315460000
202309,VEA,현금지급/현금서비스,293812740000
202309,QDF,현금지급/현금서비스,84650420000
202309,HZO,현금지급/현금서비스,97928040000
202309,QDF,지로납부,101707783000
202309,ZVX,현금입금,12865057000
202309,CBX,계좌이체,10700000000
202309,QDF,계좌이체,283927278000
202309,PNA,계좌이체,332015000
202309,TGT,지로납부,33705000
202309,SCD,계좌이체,4074452000
202309,CVN,현금지급/현금서비스,263832460000
202309,SHK,계좌이체,636215456000
202309,CAZ,현금지급/현금서비스,229519070000
202309,HZI,지로납부,364066882000
202309,EEB,현금입금,114450931000
202309,JVP,계좌이체,550692703000
202309,JVP,현금지급/현금서비스,195858900000
202309,KYG,계좌이체,66332405000
202309,IUR,현금지급/현금서비스,595292240000
202309,FYT,지로납부,21920613000
202309,VEA,기타,293318000
202309,IEK,지로납부,101143705000
202309,BVI,현금입금,130351557000
202309,IEK,현금입금,189905706000
202309,HZI,현금입금,402952045000
202309,AIG,현금입금,627000
202309,CAZ,계좌이체,446253739000
202309,KPQ,현금지급/현금서비스,258861480000
202309,HZI,계좌이체,3452862344000
202309,JVP,기타,78201000
202309,ZDD,계좌이체,37222548000
202309,HZI,현금지급/현금서비스,1178096470000
202309,SCD,현금지급/현금서비스,1908550000
202309,IEK,계좌이체,1132945562000
202309,FYT,계좌이체,175385030000
202309,SHK,지로납부,184365705000
202309,QDF,현금입금,45140807000
202309,IUR,계좌이체,911745617000
202309,VEA,지로납부,236658166000
202309,SHK,현금지급/현금서비스,470448150000
202309,JVP,현금입금,78735941000
202309,FLX,계좌이체,27817164000
202309,BVI,현금지급/현금서비스,349015180000
202309,FYT,현금입금,46255722000
202309,RII,현금입금,31838125000
202309,HZO,현금입금,36348188000
202309,VEA,계좌이체,770060347000
202309,ZVX,현금지급/현금서비스,26186310000
202310,KYG,현금지급/현금서비스,26508000000
202310,NXL,현금지급/현금서비스,1573910000
202310,ZDD,현금입금,5900347000
202310,HZI,기타,2302373000
202310,TGT,지로납부,91780000
202310,HZO,지로납부,8124803000
202310,BVI,현금지급/현금서비스,286963980000
202310,HZI,계좌이체,3519752828000
202310,RII,계좌이체,131549001000
202310,IUR,현금지급/현금서비스,490476930000
202310,FYT,현금지급/현금서비스,101536640000
202310,KYG,현금입금,12649566000
202310,FYT,현금입금,51515137000
202310,IEK,계좌이체,1140179480000
202310,AIG,현금입금,1127000
202310,HZO,기타,127535000
202310,QDF,기타,6262000
202310,ZDD,기타,13801000
202310,QOB,계좌이체,50439000
202310,KFW,계좌이체,22628000
202310,FLX,기타,2403000
202310,AIG,현금지급/현금서비스,7270000
202310,IUR,계좌이체,918863242000
202310,KFW,현금입금,103400000
202310,FLX,지로납부,1198782000
202310,XIE,계좌이체,6274870000
202310,RII,지로납부,9795824000
202310,TGT,계좌이체,1743134000
202310,GPM,현금지급/현금서비스,6435100000
202310,GPM,현금입금,3290089000
202310,TGT,현금지급/현금서비스,1370220000
202310,BVI,기타,168288000
202310,KPQ,현금지급/현금서비스,240121630000
202310,JVP,현금지급/현금서비스,163029510000
202310,SHK,현금입금,181957565000
202310,IUR,현금입금,268000574000
202310,RII,현금입금,36268639000
202310,XIE,현금지급/현금서비스,5247130000
202310,QDF,현금지급/현금서비스,64907520000
202310,KYG,계좌이체,66424494000
202310,FLX,현금입금,6701168000
202310,FLX,계좌이체,28411457000
202310,ZDD,지로납부,7772604000
202310,ZDD,계좌이체,37280401000
202310,XIE,현금입금,1909621000
202310,ZDD,현금지급/현금서비스,9622680000
202310,FYT,지로납부,20960277000
202310,JVP,지로납부,140691379000
202310,GPM,계좌이체,23887365000
202310,JVP,기타,97021000
202310,EEB,현금입금,126488536000
202310,XIE,지로납부,257964000
202310,IEK,지로납부,75726897000
202310,BVI,지로납부,68365228000
202310,QDF,계좌이체,290049091000
202310,VEA,계좌이체,783813568000
202310,CAZ,계좌이체,452733197000
202310,CVN,계좌이체,488771669000
202310,CVN,현금지급/현금서비스,221471080000
202310,RII,현금지급/현금서비스,50275510000
202310,HZI,지로납부,253704996000
202310,SHK,지로납부,174997907000
202310,HZO,현금지급/현금서비스,83355400000
202310,VEA,현금입금,96516066000
202310,IEK,현금지급/현금서비스,415526640000
202310,AHN,계좌이체,3326764000
202310,QDF,현금입금,49747719000
202310,JVP,계좌이체,539960193000
202310,BVI,계좌이체,637044718000
202310,NXL,현금입금,18940257000
202310,IGI,현금지급/현금서비스,69400000
202310,HQI,계좌이체,197423000
202310,CVN,기타,170223000
202310,IEK,기타,36140000
202310,TGT,현금입금,786421000
202310,MIQ,계좌이체,890247000
202310,IGI,계좌이체,92268000
202310,CAZ,기타,116147000
202310,AIG,계좌이체,972998000
202310,PNA,현금지급/현금서비스,61150000
202310,IGI,현금입금,37844000
202310,FLX,현금지급/현금서비스,8299320000
202310,MIQ,현금입금,380930000
202310,GPM,지로납부,254750000
202310,VEA,기타,414711000
202310,PNA,현금입금,35228000
202310,PNA,계좌이체,247296000
202310,SCD,지로납부,3000
202310,MIQ,지로납부,1862000
202310,KFW,현금지급/현금서비스,175890000
202310,JFG,계좌이체,2170000000
202310,CBX,계좌이체,11400000000
202310,MIQ,현금지급/현금서비스,630690000
202310,KYG,지로납부,3117005000
202310,CVN,현금입금,107406249000
202310,EEB,현금지급/현금서비스,272024730000
202310,EEB,계좌이체,521648461000
202310,EEB,기타,8975000
202310,SHK,현금지급/현금서비스,406305880000
202310,FYT,기타,32132000
202310,JVP,현금입금,85489218000
202310,SHK,기타,112192000
202310,HZI,현금지급/현금서비스,904167100000
202310,SCD,현금지급/현금서비스,2835550000
202310,SCD,계좌이체,4922561000
202310,ZVX,계좌이체,79908191000
202310,CVN,지로납부,62973205000
202310,ZVX,현금지급/현금서비스,17514640000
202310,ZVX,현금입금,14511922000
202310,ZVX,지로납부,9945734000
202310,EEB,지로납부,23110524000
202310,IUR,지로납부,14319787000
202310,SCD,현금입금,60330234000
202310,QDF,지로납부,128358218000
202310,FYT,계좌이체,177862327000
202310,CAZ,현금입금,115014905000
202310,VEA,현금지급/현금서비스,241369360000
202310,CAZ,현금지급/현금서비스,197170320000
202310,SHK,계좌이체,649257005000
202310,HZO,계좌이체,163066572000
202310,NXL,계좌이체,3415328000
202310,HZI,현금입금,443348252000
202310,CAZ,지로납부,12590795000
202310,BVI,현금입금,145745776000
202310,HZO,현금입금,41362618000
202310,VEA,지로납부,207729003000
202310,IEK,현금입금,212985853000
202311,SHK,현금지급/현금서비스,416801120000
202311,IEK,현금지급/현금서비스,445490450000
202311,BVI,현금입금,127929212000
202311,VEA,현금지급/현금서비스,244244420000
202311,CVN,계좌이체,475537578000
202311,BVI,현금지급/현금서비스,296695750000
202311,SCD,지로납부,366000
202311,ZDD,계좌이체,36370736000
202311,HZI,지로납부,105432628000
202311,IUR,현금입금,239177334000
202311,ZVX,계좌이체,79087455000
202311,IEK,지로납부,46576658000
202311,EEB,지로납부,18421807000
202311,NXL,현금입금,16964153000
202311,RII,지로납부,7451938000
202311,KYG,계좌이체,62223852000
202311,KFW,계좌이체,26778000
202311,PNA,현금지급/현금서비스,63370000
202311,JFG,계좌이체,2040000000
202311,FLX,현금지급/현금서비스,8351430000
202311,VEA,지로납부,185173963000
202311,PNA,현금입금,30079000
202311,FLX,계좌이체,26909120000
202311,JVP,기타,101408000
202311,FLX,지로납부,800367000
202311,CAZ,기타,105703000
202311,XIE,계좌이체,5550633000
202311,ZVX,현금입금,12039008000
202311,FYT,계좌이체,176982538000
202311,QDF,현금입금,43771569000
202311,SCD,현금입금,53627655000
202311,HZI,현금입금,396711975000
202311,CVN,현금지급/현금서비스,232088950000
202311,HZO,계좌이체,161480691000
202311,SHK,계좌이체,628140729000
202311,HZO,현금지급/현금서비스,84422160000
202311,VEA,현금입금,86579685000
202311,JVP,현금지급/현금서비스,172887610000
202311,EEB,현금입금,111562301000
202311,IUR,현금지급/현금서비스,506748750000
202311,FYT,현금지급/현금서비스,103033220000
202311,CAZ,현금입금,104927309000
202311,FYT,지로납부,13383989000
202311,VEA,계좌이체,779165995000
202311,IUR,계좌이체,907442189000
202311,QDF,계좌이체,287094379000
202311,CAZ,현금지급/현금서비스,202699000000
202311,ZVX,현금지급/현금서비스,17718690000
202311,BVI,계좌이체,623374677000
202311,AHN,계좌이체,2984597000
202311,QDF,현금지급/현금서비스,65942170000
202311,JVP,현금입금,76829922000
202311,CVN,기타,186732000
202311,GPM,현금입금,2936280000
202311,ZVX,지로납부,7882687000
202311,PNA,계좌이체,228862000
202311,MIQ,현금입금,294837000
202311,ZDD,지로납부,7161519000
202311,ZDD,기타,16927000
202311,QDF,기타,10252000
202311,GPM,계좌이체,22605842000
202311,NXL,현금지급/현금서비스,1570980000
202311,BVI,기타,211316000
202311,NXL,계좌이체,3544269000
202311,IGI,계좌이체,117980000
202311,FLX,현금입금,6037713000
202311,KPQ,현금지급/현금서비스,235306930000
202311,HZO,지로납부,3450356000
202311,HZO,기타,92152000
202311,KYG,현금입금,10701616000
202311,SHK,지로납부,138464217000
202311,XIE,현금입금,1529830000
202311,IGI,현금입금,42779000
202311,TGT,현금지급/현금서비스,1537990000
202311,MIQ,계좌이체,1024421000
202311,ZDD,현금지급/현금서비스,9607190000
202311,CVN,지로납부,32448102000
202311,KYG,현금지급/현금서비스,26789550000
202311,IGI,현금지급/현금서비스,88540000
202311,RII,계좌이체,127474478000
202311,HQI,계좌이체,194443000
202311,GPM,현금지급/현금서비스,6729950000
202311,TGT,지로납부,87685000
202311,AIG,현금입금,1597000
202311,IEK,계좌이체,1113863779000
202311,SHK,기타,88504000
202311,FYT,기타,29990000
202311,XIE,지로납부,269681000
202311,EEB,기타,7870000
202311,GPM,지로납부,186005000
202311,QOB,계좌이체,55332000
202311,AIG,현금지급/현금서비스,8580000
202311,KFW,현금지급/현금서비스,158200000
202311,MIQ,지로납부,2177000
202311,HZI,계좌이체,3551003921000
202311,JVP,계좌이체,529407005000
202311,IEK,현금입금,188463327000
202311,CAZ,지로납부,8334944000
202311,HZI,기타,2026445000
202311,KYG,지로납부,2231854000
202311,XIE,현금지급/현금서비스,4915210000
202311,TGT,계좌이체,1783870000
202311,FLX,기타,2348000
202311,KFW,현금입금,95200000
202311,CBX,계좌이체,10400000000
202311,SHK,현금입금,161521046000
202311,EEB,계좌이체,507121591000
202311,SCD,계좌이체,4132228000
202311,CAZ,계좌이체,450084751000
202311,HZO,현금입금,37277748000
202311,IEK,기타,40546000
202311,MIQ,현금지급/현금서비스,716370000
202311,HZI,현금지급/현금서비스,929489690000
202311,AIG,계좌이체,873414000
202311,EEB,현금지급/현금서비스,276240750000
202311,RII,현금지급/현금서비스,51179580000
202311,RII,현금입금,31446996000
202311,CVN,현금입금,94073526000
202311,BVI,지로납부,38883982000
202311,FYT,현금입금,45361086000
202311,SCD,현금지급/현금서비스,1676140000
202311,QDF,지로납부,87001803000
202311,TGT,현금입금,719638000
202311,IUR,지로납부,7439574000
202311,JVP,지로납부,67005491000
202311,ZDD,현금입금,5070612000
202311,VEA,기타,447085000
202312,EEB,현금입금,112805801000
202312,CVN,현금입금,96085005000
202312,SCD,현금입금,52886449000
202312,HZI,지로납부,111766429000
202312,BVI,지로납부,39428117000
202312,IUR,현금입금,239722534000
202312,NXL,현금입금,16499908000
202312,JFG,계좌이체,2220000000
202312,KFW,현금입금,61580000
202312,MIQ,지로납부,4209000
202312,TGT,지로납부,40834000
202312,XIE,지로납부,125287000
202312,CBX,계좌이체,10000000000
202312,CVN,현금지급/현금서비스,243500080000
202312,HZI,현금입금,385934101000
202312,IEK,현금지급/현금서비스,489886610000
202312,BVI,현금지급/현금서비스,311857270000
202312,SHK,계좌이체,617321421000
202312,QDF,기타,14668000
202312,IEK,계좌이체,1122956180000
202312,HZI,계좌이체,3548708031000
202312,RII,현금지급/현금서비스,53648100000
202312,IUR,지로납부,6756892000
202312,IEK,현금입금,194954867000
202312,TGT,현금지급/현금서비스,1497810000
202312,BVI,현금입금,130124416000
202312,IUR,계좌이체,899781403000
202312,KPQ,현금지급/현금서비스,240985030000
202312,GPM,계좌이체,23486555000
202312,CAZ,계좌이체,452330250000
202312,MIQ,현금입금,327133000
202312,QOB,계좌이체,46836000
202312,EEB,기타,11204000
202312,FYT,현금지급/현금서비스,104777880000
202312,VEA,지로납부,163614696000
202312,FLX,계좌이체,26232184000
202312,QDF,현금입금,43752454000
202312,GPM,현금입금,2973614000
202312,ZVX,현금입금,12384600000
202312,ZDD,현금지급/현금서비스,9684900000
202312,SHK,현금지급/현금서비스,436625990000
202312,SHK,현금입금,160671121000
202312,BVI,계좌이체,612625536000
202312,QDF,계좌이체,280691262000
202312,VEA,현금입금,88102715000
202312,GPM,현금지급/현금서비스,6717190000
202312,KYG,지로납부,1474903000
202312,FLX,현금입금,5831028000
202312,SHK,기타,86442000
202312,JVP,지로납부,46402089000
202312,PNA,계좌이체,205672000
202312,MIQ,계좌이체,855991000
202312,GPM,지로납부,169806000
202312,FYT,기타,25098000
202312,BVI,기타,139610000
202312,CVN,기타,127628000
202312,KFW,계좌이체,25284000
202312,MIQ,현금지급/현금서비스,678530000
202312,TGT,현금입금,577235000
202312,SCD,계좌이체,4105384000
202312,HQI,계좌이체,293745000
202312,IEK,기타,38286000
202312,XIE,현금입금,1732203000
202312,JVP,기타,107978000
202312,NXL,계좌이체,3698725000
202312,FYT,지로납부,10729489000
202312,SHK,지로납부,142621266000
202312,HZO,현금입금,37184308000
202312,SCD,현금지급/현금서비스,1386280000
202312,EEB,지로납부,17491821000
202312,ZDD,현금입금,5361062000
202312,RII,지로납부,10753167000
202312,AHN,계좌이체,3040766000
202312,ZDD,계좌이체,36036538000
202312,CAZ,지로납부,7159393000
202312,KYG,현금지급/현금서비스,28154470000
202312,CVN,지로납부,27508710000
202312,NXL,현금지급/현금서비스,1545660000
202312,KYG,현금입금,11043861000
202312,ZVX,현금지급/현금서비스,18434110000
202312,ZVX,지로납부,6986736000
202312,RII,계좌이체,124270408000
202312,ZVX,계좌이체,76335783000
202312,QDF,지로납부,144278181000
202312,HZO,계좌이체,165412303000
202312,EEB,현금지급/현금서비스,286471610000
202312,HZI,현금지급/현금서비스,966130920000
202312,VEA,현금지급/현금서비스,267599560000
202312,CAZ,현금지급/현금서비스,211521150000
202312,FLX,현금지급/현금서비스,8416590000
202312,KYG,계좌이체,60557028000
202312,JVP,계좌이체,534121414000
202312,QDF,현금지급/현금서비스,68050870000
202312,EEB,계좌이체,491470913000
202312,RII,현금입금,31055664000
202312,VEA,계좌이체,787103526000
202312,FLX,지로납부,400790000
202312,XIE,현금지급/현금서비스,5643580000
202312,JVP,현금입금,80163759000
202312,FLX,기타,5054000
202312,AIG,현금입금,2336000
202312,ZDD,기타,23911000
202312,AIG,계좌이체,746563000
202312,PNA,현금지급/현금서비스,63330000
202312,CAZ,기타,113160000
202312,ZDD,지로납부,6295941000
202312,IEK,지로납부,39281783000
202312,HZI,기타,1620924000
202312,FYT,현금입금,44187934000
202312,JVP,현금지급/현금서비스,191901500000
202312,HZO,지로납부,2873498000
202312,FYT,계좌이체,167903309000
202312,CAZ,현금입금,104814008000
202312,CVN,계좌이체,469542684000
202312,KFW,현금지급/현금서비스,96250000
202312,AIG,현금지급/현금서비스,9250000
202312,IGI,현금입금,27142000
202312,IGI,현금지급/현금서비스,73830000
202312,PNA,현금입금,54053000
202312,HZO,기타,75224000
202312,IGI,계좌이체,222016000
202312,TGT,계좌이체,1601490000
202312,XIE,계좌이체,5446745000
202312,VEA,기타,557189000
202312,HZO,현금지급/현금서비스,90582430000
202312,IUR,현금지급/현금서비스,519677620000
202401,KFW,현금지급/현금서비스,70000000
202401,QOB,계좌이체,123053000
202401,XIE,현금입금,1794307000
202401,QDF,현금입금,45079966000
202401,FLX,계좌이체,26942257000
202401,NXL,현금지급/현금서비스,1410270000
202401,NXL,현금입금,16110493000
202401,TGT,계좌이체,2030020000
202401,SCD,계좌이체,4461987000
202401,FLX,현금입금,6108704000
202401,JVP,현금입금,80163427000
202401,CAZ,기타,141237000
202401,SCD,현금지급/현금서비스,1267190000
202401,GPM,현금입금,2879618000
202401,CVN,기타,127454000
202401,EEB,기타,14388000
202401,MIQ,현금지급/현금서비스,752400000
202401,QDF,기타,12385000
202401,GPM,지로납부,367066000
202401,MIQ,현금입금,254826000
202401,PNA,계좌이체,467391000
202401,SCD,지로납부,166000
202401,AIG,현금지급/현금서비스,5600000
202401,ZDD,지로납부,13009300000
202401,CBX,계좌이체,10200000000
202401,ZDD,계좌이체,36314464000
202401,FYT,현금지급/현금서비스,99490010000
202401,BVI,기타,165307000
202401,XIE,계좌이체,5799853000
202401,HZO,지로납부,5576990000
202401,ZDD,현금지급/현금서비스,9653500000
202401,ZVX,현금지급/현금서비스,17513460000
202401,QDF,지로납부,86842201000
202401,VEA,지로납부,220500703000
202401,QDF,현금지급/현금서비스,67774600000
202401,CAZ,현금입금,105894238000
202401,FLX,현금지급/현금서비스,8385950000
202401,CAZ,현금지급/현금서비스,211134610000
202401,GPM,계좌이체,21305528000
202401,ZVX,계좌이체,80221801000
202401,SHK,현금입금,166847530000
202401,IEK,현금입금,198970619000
202401,CVN,계좌이체,477566196000
202401,HZI,기타,2046932000
202401,IEK,현금지급/현금서비스,477725420000
202401,FYT,계좌이체,173296792000
202401,ZVX,현금입금,12652398000
202401,RII,현금입금,31678505000
202401,CAZ,지로납부,14553259000
202401,ZVX,지로납부,11460297000
202401,IGI,계좌이체,180935000
202401,VEA,현금지급/현금서비스,250068530000
202401,HZO,현금지급/현금서비스,84593010000
202401,KYG,현금지급/현금서비스,27102190000
202401,RII,계좌이체,128475334000
202401,HZO,현금입금,36880362000
202401,EEB,현금입금,111544254000
202401,HZI,현금지급/현금서비스,916335460000
202401,FYT,현금입금,45584093000
202401,IEK,지로납부,67958370000
202401,FYT,기타,22955000
202401,RII,현금지급/현금서비스,50782190000
202401,EEB,지로납부,27103554000
202401,KYG,계좌이체,62528578000
202401,SHK,지로납부,155336414000
202401,AHN,계좌이체,3052214000
202401,QDF,계좌이체,289681760000
202401,HZI,지로납부,245623731000
202401,SCD,현금입금,52440994000
202401,BVI,계좌이체,617938389000
202401,VEA,계좌이체,772150746000
202401,BVI,현금입금,136592175000
202401,SHK,현금지급/현금서비스,466486470000
202401,EEB,현금지급/현금서비스,246116720000
202401,KPQ,현금지급/현금서비스,227715640000
202401,HZI,계좌이체,3435223420000
202401,EEB,계좌이체,495433461000
202401,CVN,현금지급/현금서비스,244229340000
202401,CAZ,계좌이체,449619428000
202401,HZO,계좌이체,165053831000
202401,JVP,계좌이체,516749581000
202401,IUR,지로납부,14031397000
202401,JVP,현금지급/현금서비스,185919010000
202401,IEK,계좌이체,1113700114000
202401,VEA,현금입금,88345680000
202401,JVP,지로납부,76974035000
202401,KYG,지로납부,2428345000
202401,NXL,계좌이체,3619925000
202401,BVI,지로납부,51021934000
202401,PNA,현금입금,41818000
202401,XIE,지로납부,142998000
202401,TGT,지로납부,57231000
202401,IGI,현금입금,36535000
202401,FLX,기타,5115000
202401,KFW,계좌이체,32555000
202401,MIQ,지로납부,1524000
202401,JFG,계좌이체,2330000000
202401,KFW,현금입금,54310000
202401,IUR,계좌이체,909325016000
202401,HZI,현금입금,384521944000
202401,IUR,현금입금,247168248000
202401,SHK,계좌이체,623586008000
202401,BVI,현금지급/현금서비스,301672450000
202401,IUR,현금지급/현금서비스,503434520000
202401,ZDD,기타,21903000
202401,CVN,현금입금,99791892000
202401,IGI,현금지급/현금서비스,47640000
202401,PNA,현금지급/현금서비스,58820000
202401,CVN,지로납부,35903032000
202401,KYG,현금입금,11426293000
202401,XIE,현금지급/현금서비스,5294270000
202401,SHK,기타,114138000
202401,FYT,지로납부,17255666000
202401,GPM,현금지급/현금서비스,6700480000
202401,TGT,현금지급/현금서비스,1590760000
202401,VEA,기타,524366000
202401,FLX,지로납부,1194611000
202401,RII,지로납부,13124356000
202401,ZDD,현금입금,5364540000
202401,JVP,기타,140517000
202401,HZO,기타,82931000
202401,MIQ,계좌이체,950058000
202401,HQI,계좌이체,223679000
202401,IEK,기타,38410000
202401,TGT,현금입금,718367000
202401,AIG,계좌이체,1151242000
202401,AIG,현금입금,1367000
202402,RII,현금지급/현금서비스,63245520000
202402,SCD,계좌이체,4100060000
202402,VEA,기타,366123000
202402,IGI,현금지급/현금서비스,83130000
202402,FYT,기타,13189000
202402,HQI,계좌이체,249815000
202402,CAZ,기타,122992000
202402,TGT,계좌이체,1548097000
202402,MIQ,현금입금,427051000
202402,EEB,기타,8706000
202402,FLX,기타,3490000
202402,KFW,계좌이체,75780000
202402,QDF,기타,9662000
202402,PNA,현금지급/현금서비스,60940000
202402,IGI,계좌이체,167650000
202402,XIE,지로납부,105013000
202402,EEB,계좌이체,461282580000
202402,BVI,현금지급/현금서비스,348830750000
202402,KPQ,현금지급/현금서비스,227339550000
202402,VEA,계좌이체,709672782000
202402,VEA,지로납부,191537634000
202402,KYG,계좌이체,57773915000
202402,CVN,현금입금,117370304000
202402,KYG,현금지급/현금서비스,28912020000
202402,RII,지로납부,6229730000
202402,BVI,지로납부,34155593000
202402,HZO,계좌이체,149078008000
202402,EEB,현금지급/현금서비스,279544740000
202402,HZO,기타,69743000
202402,PNA,현금입금,32888000
202402,SHK,기타,73131000
202402,IGI,현금입금,37252000
202402,BVI,기타,106308000
202402,ZVX,현금지급/현금서비스,26658960000
202402,FLX,현금입금,7235813000
202402,NXL,현금입금,17894684000
202402,CAZ,계좌이체,413652413000
202402,SHK,현금입금,195996514000
202402,JVP,현금입금,90379376000
202402,IUR,현금입금,287667696000
202402,VEA,현금입금,99850819000
202402,IUR,계좌이체,851575022000
202402,QDF,현금입금,55801864000
202402,RII,현금입금,36870439000
202402,ZVX,현금입금,16620665000
202402,JVP,현금지급/현금서비스,200979830000
202402,QDF,현금지급/현금서비스,84923250000
202402,HZO,지로납부,2898879000
202402,ZDD,계좌이체,33497732000
202402,ZDD,현금입금,6798832000
202402,ZDD,현금지급/현금서비스,12914800000
202402,SCD,현금지급/현금서비스,1380070000
202402,XIE,현금지급/현금서비스,5748800000
202402,GPM,현금입금,3507398000
202402,KYG,현금입금,12293399000
202402,CVN,지로납부,23340118000
202402,GPM,지로납부,166205000
202402,MIQ,계좌이체,844297000
202402,GPM,계좌이체,21013748000
202402,XIE,현금입금,2019666000
202402,MIQ,현금지급/현금서비스,866610000
202402,JVP,지로납부,61190528000
202402,SHK,지로납부,112195242000
202402,HZI,지로납부,74019633000
202402,TGT,현금입금,923784000
202402,ZVX,지로납부,7591118000
202402,AIG,현금입금,4001000
202402,QOB,계좌이체,51095000
202402,AIG,현금지급/현금서비스,4640000
202402,HZO,현금지급/현금서비스,96387170000
202402,FYT,지로납부,10916044000
202402,AHN,계좌이체,3084601000
202402,FLX,지로납부,250322000
202402,GPM,현금지급/현금서비스,7878380000
202402,XIE,계좌이체,5312319000
202402,KFW,현금지급/현금서비스,89700000
202402,NXL,지로납부,45000
202402,KFW,현금입금,61610000
202402,ZDD,지로납부,7131813000
202402,SHK,현금지급/현금서비스,505966390000
202402,IUR,현금지급/현금서비스,590951770000
202402,BVI,계좌이체,582824240000
202402,CAZ,현금지급/현금서비스,230079080000
202402,CAZ,현금입금,114970641000
202402,SHK,계좌이체,590059115000
202402,CVN,기타,70584000
202402,IEK,기타,26551000
202402,TGT,지로납부,23177000
202402,MIQ,지로납부,41000
202402,EEB,지로납부,16799693000
202402,JFG,계좌이체,2460000000
202402,CBX,계좌이체,10100000000
202402,NXL,계좌이체,3361624000
202402,CVN,현금지급/현금서비스,276434530000
202402,ZVX,계좌이체,73812280000
202402,FLX,현금지급/현금서비스,9702420000
202402,FYT,계좌이체,157160571000
202402,ZDD,기타,17507000
202402,JVP,기타,83955000
202402,SCD,현금입금,57278303000
202402,IEK,계좌이체,1051208488000
202402,FYT,현금입금,52337519000
202402,IEK,지로납부,40927906000
202402,QDF,계좌이체,267055704000
202402,NXL,현금지급/현금서비스,1794340000
202402,RII,계좌이체,117983990000
202402,HZI,현금입금,440510446000
202402,FLX,계좌이체,25777158000
202402,IEK,현금지급/현금서비스,529247310000
202402,HZI,계좌이체,3125251870000
202402,KYG,지로납부,955525000
202402,VEA,현금지급/현금서비스,285278890000
202402,HZI,기타,1315897000
202402,PNA,계좌이체,305627000
202402,QDF,지로납부,98136093000
202402,TGT,현금지급/현금서비스,1888120000
202402,AIG,계좌이체,924459000
202402,JVP,계좌이체,488235719000
202402,IUR,지로납부,4873856000
202402,CVN,계좌이체,452437005000
202402,EEB,현금입금,129226633000
202402,HZI,현금지급/현금서비스,1152689170000
202402,HZO,현금입금,41869668000
202402,BVI,현금입금,161960291000
202402,CAZ,지로납부,5161370000
202402,FYT,현금지급/현금서비스,111395710000
202402,IEK,현금입금,232768514000
202403,CVN,기타,59573000
202403,JVP,현금지급/현금서비스,197633990000
202403,FLX,기타,2927000
202403,RII,현금지급/현금서비스,51469880000
202403,CAZ,계좌이체,428037267000
202403,SHK,현금지급/현금서비스,491678880000
202403,VEA,계좌이체,724722182000
202403,KFW,현금지급/현금서비스,154170000
202403,QDF,기타,6774000
202403,EEB,기타,8767000
202403,TGT,현금입금,800566000
202403,IEK,기타,35753000
202403,QOB,계좌이체,61955000
202403,HQI,계좌이체,231798000
202403,MIQ,계좌이체,819995000
202403,AIG,현금지급/현금서비스,13430000
202403,TGT,지로납부,17540000
202403,TGT,계좌이체,1782573000
202403,GPM,지로납부,202246000
202403,IGI,현금입금,35734000
202403,IUR,현금지급/현금서비스,528000450000
202403,PNA,현금지급/현금서비스,59590000
202403,CAZ,현금지급/현금서비스,209374600000
202403,AHN,계좌이체,3354993000
202403,XIE,지로납부,44149000
202403,KFW,현금입금,73380000
202403,ZDD,기타,15286000
202403,JFG,계좌이체,2820000000
